_id,user,bio,bio_tokens,class
5fc12208fd802e608f9861ea,4253582188," """"a fucking multi; fan account... she/her""""","[""a"",""fucking"",""multi"",""fan"",""account"",""she"",""her""]",False
5fc12208fd802e608f9861eb,890262942746365952," """"fan account of internationalpopksensationsunshine rainbowtraditionaltransferusbhubshrimpbts a.k.a hot 100  billboard 200  artist 100 & social 50 #1 artist bts!""""","[""fan"",""account"",""of"",""internationalpopksensationsunshine"",""rainbowtraditionaltransferusbhubshrimpbts"",""a"",""k"",""a"",""hot"",""100"",""billboard"",""200"",""artist"",""100"",""social"",""50"",""1"",""artist"",""bts""]",True
5fc12208fd802e608f9861ec,942175442034970624," """"\ud83c\udf08bts  my euphoria\ud83c\udf08 also into animes/mangas. proud asian","[""ud83c"",""udf08bts"",""my"",""euphoria"",""ud83c"",""udf08"",""also"",""into"",""animes"",""mangas"",""proud"",""asian""]",True
5fc12208fd802e608f9861ed,3295310655," """"19 y/o fan account @onedirection (5);          @bts_twt (7); @txt_members (5).","[""19"",""y"",""o"",""fan"",""account"",""onedirection"",""5"",""bts_twt"",""7"",""txt_members"",""5""]",True
5fc12208fd802e608f9861ee,1067044489787834369," """"always love support and protect\ud83d\udcaa our 7 precious angel bts. they make my day brighter and they teaches me how to love myself step by step""""","[""always"",""love"",""support"",""and"",""protect"",""ud83d"",""udcaa"",""our"",""7"",""precious"",""angel"",""bts"",""they"",""make"",""my"",""day"",""brighter"",""and"",""they"",""teaches"",""me"",""how"",""to"",""love"",""myself"",""step"",""by"",""step""]",True
5fc12208fd802e608f9861ef,715736486," """"all black lives matter""""","[""all"",""black"",""lives"",""matter""]",False
5fc12208fd802e608f9861f0,866475375618084864," """"one day to the next~""""","[""one"",""day"",""to"",""the"",""next""]",False
5fc12208fd802e608f9861f1,814504841888354304," """"100percent ot7 a.r.m.y. bts paved the way""""","[""100percent"",""ot7"",""a"",""r"",""m"",""y"",""bts"",""paved"",""the"",""way""]",True
5fc12208fd802e608f9861f2,890810454783733760," """"l need ur love before i fall","[""l"",""need"",""ur"",""love"",""before"",""i"",""fall""]",False
5fc12208fd802e608f9861f3,100007826," """"britny\ud83c\uddf1\ud83c\udde8\u2022 21\u2022 anime lover\u2022 pan\ud83d\udc97\ud83d\udc9b\ud83d\udc99\ud83c\udff3\ufe0f\u200d\ud83c\udf08 #blacklivesmatter""""","[""britny"",""ud83c"",""uddf1"",""ud83c"",""udde8"",""u2022"",""21"",""u2022"",""anime"",""lover"",""u2022"",""pan"",""ud83d"",""udc97"",""ud83d"",""udc9b"",""ud83d"",""udc99"",""ud83c"",""udff3"",""ufe0f"",""u200d"",""ud83c"",""udf08"",""blacklivesmatter""]",False
5fc12208fd802e608f9861f4,188983834," """"\ud83d\udc51bts\ud83d\udc51 min yoongi                       yoongi  oppa\ud83d\ude1c""""","[""ud83d"",""udc51bts"",""ud83d"",""udc51"",""min"",""yoongi"",""yoongi"",""oppa"",""ud83d"",""ude1c""]",True
5fc12208fd802e608f9861f5,949738351535550464," """"yes i'm ace yes i have a sword kink we exist | fan account""""","[""yes"",""i"",""m"",""ace"",""yes"",""i"",""have"",""a"",""sword"",""kink"",""we"",""exist"",""fan"",""account""]",False
5fc12208fd802e608f9861f6,1397497849," """"21 | she/her | editor-in-chief @centricmagazine | deputy editor @hercampusucf + shifter mag | sno@shiftermag.com""""","[""21"",""she"",""her"",""editor"",""in"",""chief"",""centricmagazine"",""deputy"",""editor"",""hercampusucf"",""shifter"",""mag"",""sno"",""shiftermag"",""com""]",False
5fc12208fd802e608f9861f7,1160358966250967041," """"dynamiteeeeee #1 bb hot100","[""dynamiteeeeee"",""1"",""bb"",""hot100""]",False
5fc12208fd802e608f9861f8,1174781962181103625," """"fan acc grrr!!! kpop - khh","[""fan"",""acc"",""grrr"",""kpop"",""khh""]",False
5fc12208fd802e608f9861f9,1014840349045477377," """"\u02dc\u201d*\u00b0\u2022.\u2022\u02dc\u201d*\u00b0\u2022.\u2022\u02dc\u201d*\u00b0\u2022. @bts_twt .\u2022\u00b0*\u201d\u02dc\u2022.\u2022\u02dc\u201d*\u2022.\u2022\u00b0*\u201d\u02dc she  her | bi |","[""u02dc"",""u201d"",""u00b0"",""u2022"",""u2022"",""u02dc"",""u201d"",""u00b0"",""u2022"",""u2022"",""u02dc"",""u201d"",""u00b0"",""u2022"",""bts_twt"",""u2022"",""u00b0"",""u201d"",""u02dc"",""u2022"",""u2022"",""u02dc"",""u201d"",""u2022"",""u2022"",""u00b0"",""u201d"",""u02dc"",""she"",""her"",""bi""]",True
5fc12208fd802e608f9861fa,894687865371807744," """"bts alterna @albalovesbooks""""","[""bts"",""alterna"",""albalovesbooks""]",True
5fc12208fd802e608f9861fb,1096005416964677633," """"fan account @bts_twt\n\ud83d\udc9c""""","[""fan"",""account"",""bts_twt"",""n"",""ud83d"",""udc9c""]",True
5fc12208fd802e608f9861fc,35653932," """"| fan of #1 billboard hot 100 artist | #bts_be #bts_dynamite #btsarmy #bts #\ubc29\ud0c4\uc18c\ub144\ub2e8 \nbackup: @btsnuny""""","[""fan"",""of"",""1"",""billboard"",""hot"",""100"",""artist"",""bts_be"",""bts_dynamite"",""btsarmy"",""bts"",""ubc29"",""ud0c4"",""uc18c"",""ub144"",""ub2e8"",""nbackup"",""btsnuny""]",True
5fc12208fd802e608f9861fd,717337214267428866," """"\u0b18\ud80c\udc83:\ubc29\ud0c4\uc18c\ub144\ub2e8                         ikon     winner     tomorrow together        ","[""u0b18"",""ud80c"",""udc83"",""ubc29"",""ud0c4"",""uc18c"",""ub144"",""ub2e8"",""ikon"",""winner"",""tomorrow"",""together""]",False
5fc12208fd802e608f9861fe,823174017485914112," """"\ubcf4\ub294\uac83\ub9cc\uc73c\ub85c","[""ubcf4"",""ub294"",""uac83"",""ub9cc"",""uc73c"",""ub85c""]",False
5fc12208fd802e608f9861ff,1146555342286938122," """"fan account for bts. translations & chart updates! human | please credit all content! dynamite out now!""""","[""fan"",""account"",""for"",""bts"",""translations"",""chart"",""updates"",""human"",""please"",""credit"",""all"",""content"",""dynamite"",""out"",""now""]",True
5fc12208fd802e608f986200,1082563093916397569," """"this night's scenery's stigma is its singularity. your heart needs to be awaken for an epiphany confession: i am a selenophile","[""this"",""night"",""s"",""scenery"",""s"",""stigma"",""is"",""its"",""singularity"",""your"",""heart"",""needs"",""to"",""be"",""awaken"",""for"",""an"",""epiphany"",""confession"",""i"",""am"",""a"",""selenophile""]",True
5fc12208fd802e608f986201,1089382543609090048," """"\ud83c\udde8\ud83c\udde6 bts\ud83d\udc9c""""","[""ud83c"",""udde8"",""ud83c"",""udde6"",""bts"",""ud83d"",""udc9c""]",True
5fc12208fd802e608f986202,3311109971," """"'\ubc29\ud0c4\uc774 ~\uae40\ud0dc\ud615 (bts' v)","[""ubc29"",""ud0c4"",""uc774"",""uae40"",""ud0dc"",""ud615"",""bts"",""v""]",True
5fc12208fd802e608f986203,1127563273711312896," """"living life one step at a time""""","[""living"",""life"",""one"",""step"",""at"",""a"",""time""]",False
5fc12208fd802e608f986204,1563604039," """"\ud835\udc08'\ud835\udc26 #\ud835\udfcf","[""ud835"",""udc08"",""ud835"",""udc26"",""ud835"",""udfcf""]",False
5fc12208fd802e608f986205,802757873562361856," """"#\ud835\udc18\ud835\udc0e\ud835\udc0e\ud835\udc0d\ud835\udc06\ud835\udc08 : (she/her)""""","[""ud835"",""udc18"",""ud835"",""udc0e"",""ud835"",""udc0e"",""ud835"",""udc0d"",""ud835"",""udc06"",""ud835"",""udc08"",""she"",""her""]",False
5fc12208fd802e608f986206,710300165069004801," """"24/7 (i'll be there)\n\ub9e4\uc77c day (i'll be there)\n\uac19\uc544\uc9c0\ub294 i'll be there\nthree-six-five (i'll be there)\n\uc2dc\uac04 (i'll be there)\n\ud568\uaed8\ud558\ub294 i'll be there""""","[""24"",""7"",""i"",""ll"",""be"",""there"",""n"",""ub9e4"",""uc77c"",""day"",""i"",""ll"",""be"",""there"",""n"",""uac19"",""uc544"",""uc9c0"",""ub294"",""i"",""ll"",""be"",""there"",""nthree"",""six"",""five"",""i"",""ll"",""be"",""there"",""n"",""uc2dc"",""uac04"",""i"",""ll"",""be"",""there"",""n"",""ud568"",""uaed8"",""ud558"",""ub294"",""i"",""ll"",""be"",""there""]",False
5fc12208fd802e608f986207,766704043582365705," """"\ud83d\udc9c\u2077\ud83e\udd8b                                                                 \n      ","[""ud83d"",""udc9c"",""u2077"",""ud83e"",""udd8b"",""n""]",False
5fc12208fd802e608f986208,958573235272077312," """"an army for only (fan account) freelancer graphic and fashion designer #dynamiterepeak #donotdisturbsignon""""","[""an"",""army"",""for"",""only"",""fan"",""account"",""freelancer"",""graphic"",""and"",""fashion"",""designer"",""dynamiterepeak"",""donotdisturbsignon""]",True
5fc12208fd802e608f986209,3311109971," """"'\ubc29\ud0c4\uc774 ~\uae40\ud0dc\ud615 (bts' v)","[""ubc29"",""ud0c4"",""uc774"",""uae40"",""ud0dc"",""ud615"",""bts"",""v""]",True
5fc12208fd802e608f98620a,1018385929772429312," """"tannies radiate good vibz :)""""","[""tannies"",""radiate"",""good"",""vibz""]",True
5fc12208fd802e608f98620b,745375489926258689," """"army a tiempo completo  ot7  hago stream a bts","[""army"",""a"",""tiempo"",""completo"",""ot7"",""hago"",""stream"",""a"",""bts""]",True
5fc12208fd802e608f98620c,1187275665638166528," """"she/her""""","[""she"",""her""]",False
5fc12208fd802e608f98620d,931934259803295744," """"army . 20 y . utted . ot7\ud83d\udc9c . s u i b i a n . fan account""""","[""army"",""20"",""y"",""utted"",""ot7"",""ud83d"",""udc9c"",""s"",""u"",""i"",""b"",""i"",""a"",""n"",""fan"",""account""]",True
5fc12208fd802e608f98620e,963413959083679744," """"backup: @lfrs15""""","[""backup"",""lfrs15""]",False
5fc12208fd802e608f98620f,970808409955151872," """"~it is both a blessing and a curse to feel everything so very deeply.\n\ud83c\udde6\ud83c\uddf7\u2661""""","[""it"",""is"",""both"",""a"",""blessing"",""and"",""a"",""curse"",""to"",""feel"",""everything"",""so"",""very"",""deeply"",""n"",""ud83c"",""udde6"",""ud83c"",""uddf7"",""u2661""]",False
5fc12208fd802e608f986210,1195538505428078592," """"bts army this is cute.\n\n#bts_be  @bts_twt""""","[""bts"",""army"",""this"",""is"",""cute"",""n"",""n"",""bts_be"",""bts_twt""]",True
5fc12208fd802e608f986211,35653932," """"| fan of #1 billboard hot 100 artist | #bts_be #bts_dynamite #btsarmy #bts #\ubc29\ud0c4\uc18c\ub144\ub2e8 \nbackup: @btsnuny""""","[""fan"",""of"",""1"",""billboard"",""hot"",""100"",""artist"",""bts_be"",""bts_dynamite"",""btsarmy"",""bts"",""ubc29"",""ud0c4"",""uc18c"",""ub144"",""ub2e8"",""nbackup"",""btsnuny""]",True
5fc12208fd802e608f986212,3018304110," """"maybe i  i can never fly\nmaybe i i can't touch the sky\nbut even so  i want to try to run\njust a little more\n\narmy\ud83d\udc95swiftie\ud83d\udc95\nhttp://en.m.wikipedia.org/wiki/bts_""""","[""maybe"",""i"",""i"",""can"",""never"",""fly"",""nmaybe"",""i"",""i"",""can"",""t"",""touch"",""the"",""sky"",""nbut"",""even"",""so"",""i"",""want"",""to"",""try"",""to"",""run"",""njust"",""a"",""little"",""more"",""n"",""narmy"",""ud83d"",""udc95swiftie"",""ud83d"",""udc95"",""nhttp"",""en"",""m"",""wikipedia"",""org"",""wiki"",""bts_""]",False
5fc12208fd802e608f986213,1222531620693069824," """"\ua4b0\u2027\u207a #jungkook : your smile is my smile. #\u20de\uc815\uad6d #\u20debts \n                      -- fan account | multifandom | hyunin supporter | since","[""ua4b0"",""u2027"",""u207a"",""jungkook"",""your"",""smile"",""is"",""my"",""smile"",""u20de"",""uc815"",""uad6d"",""u20debts"",""n"",""fan"",""account"",""multifandom"",""hyunin"",""supporter"",""since""]",True
5fc12208fd802e608f986214,1186197750," """"bangtan ain't raised no weak bitch.                       ","[""bangtan"",""ain"",""t"",""raised"",""no"",""weak"",""bitch""]",True
5fc12208fd802e608f986215,924037921199575041," """"bts army 100percent love the seven amazing guys who make me smile everyday. pretty much only #bts related posts here\ud83d\ude05\ud83d\udc9c""""","[""bts"",""army"",""100percent"",""love"",""the"",""seven"",""amazing"",""guys"",""who"",""make"",""me"",""smile"",""everyday"",""pretty"",""much"",""only"",""bts"",""related"",""posts"",""here"",""ud83d"",""ude05"",""ud83d"",""udc9c""]",True
5fc12208fd802e608f986216,2737822835," """"| hello | coincidence or conspiracy | demisexual | we are bulletproof: the eternal on repeat |""""","[""hello"",""coincidence"",""or"",""conspiracy"",""demisexual"",""we"",""are"",""bulletproof"",""the"",""eternal"",""on"",""repeat""]",False
5fc12208fd802e608f986217,997452756745994240," """"ot7 all the way\ud83d\udc9c\ud83d\udc9c\ud83d\udc9c\ni support also babies txt and i-landers\u2764\ufe0f\ud83e\udde1""""","[""ot7"",""all"",""the"",""way"",""ud83d"",""udc9c"",""ud83d"",""udc9c"",""ud83d"",""udc9c"",""ni"",""support"",""also"",""babies"",""txt"",""and"",""i"",""landers"",""u2764"",""ufe0f"",""ud83e"",""udde1""]",False
5fc12208fd802e608f986218,982739193410523137," """"#bts: light it up like dynamite. | btspop. | no #1 on hot 100 no opinion! | 2039  i wait for you. | blm. | fan acc.","[""bts"",""light"",""it"",""up"",""like"",""dynamite"",""btspop"",""no"",""1"",""on"",""hot"",""100"",""no"",""opinion"",""2039"",""i"",""wait"",""for"",""you"",""blm"",""fan"",""acc""]",True
5fc12208fd802e608f986219,226826885," """"\ud83c\udf53\ud83d\udc9c\uc8fc\ub514 x bts\ud83d\udc9c\ud83c\udf53\nhey bts & army.. you nice  keep going.\n\ni am a fan of a global artist that debuted at #1 on bb hot100 thrice.""""","[""ud83c"",""udf53"",""ud83d"",""udc9c"",""uc8fc"",""ub514"",""x"",""bts"",""ud83d"",""udc9c"",""ud83c"",""udf53"",""nhey"",""bts"",""army"",""you"",""nice"",""keep"",""going"",""n"",""ni"",""am"",""a"",""fan"",""of"",""a"",""global"",""artist"",""that"",""debuted"",""at"",""1"",""on"",""bb"",""hot100"",""thrice""]",True
5fc12208fd802e608f98621a,1166617379259998209," """"im learning how to love myself to be army","[""im"",""learning"",""how"",""to"",""love"",""myself"",""to"",""be"",""army""]",True
5fc12208fd802e608f98621b,885554179787415558," """"\u3164\u3164\u22c6.   #\ud835\uddd5\ud835\uddd4\ud835\udde1\ud835\uddda\ud835\udde7\ud835\uddd4\ud835\udde1 ","[""u3164"",""u3164"",""u22c6"",""ud835"",""uddd5"",""ud835"",""uddd4"",""ud835"",""udde1"",""ud835"",""uddda"",""ud835"",""udde7"",""ud835"",""uddd4"",""ud835"",""udde1""]",False
5fc12208fd802e608f98621c,1159954440113274883," """"\u2800 16 | #\uc9c0\ubbfc: | fan acc |""""","[""u2800"",""16"",""uc9c0"",""ubbfc"",""fan"",""acc""]",False
5fc12208fd802e608f98621d,327664682," """"#jimin she/her | ao3: penicillinjimin | https://mikrokosmicjm.carrd.co""""","[""jimin"",""she"",""her"",""ao3"",""penicillinjimin"",""https"",""mikrokosmicjm"",""carrd"",""co""]",True
5fc12208fd802e608f98621e,819389957022191616," """"in a world of full of pain and misery i've found 7stars saying we'll fight together we'll shine\u2728\ud83d\udd30\n\n\nig: yupits_nics""""","[""in"",""a"",""world"",""of"",""full"",""of"",""pain"",""and"",""misery"",""i"",""ve"",""found"",""7stars"",""saying"",""we"",""ll"",""fight"",""together"",""we"",""ll"",""shine"",""u2728"",""ud83d"",""udd30"",""n"",""n"",""nig"",""yupits_nics""]",False
5fc12208fd802e608f98621f,1096005416964677633," """"fan account @bts_twt\n\ud83d\udc9c""""","[""fan"",""account"",""bts_twt"",""n"",""ud83d"",""udc9c""]",True
5fc12208fd802e608f986220,347600310," """"just a gamer * bts ly 9/22/18  sy 5/11/19 5/18/19 5/19/19 * black swan & ugh enthusiast * a sob stan * she/her *""""","[""just"",""a"",""gamer"",""bts"",""ly"",""9"",""22"",""18"",""sy"",""5"",""11"",""19"",""5"",""18"",""19"",""5"",""19"",""19"",""black"",""swan"",""ugh"",""enthusiast"",""a"",""sob"",""stan"",""she"",""her""]",True
5fc12208fd802e608f986221,1210802508345397249, nan,"[""nan""]",False
5fc12208fd802e608f986222,975034066738274305," """"hispanic - \nbts fan account. ot7 plz don't mind me checking your playlists i just wanna make sure we get those streams :+(""""","[""hispanic"",""nbts"",""fan"",""account"",""ot7"",""plz"",""don"",""t"",""mind"",""me"",""checking"",""your"",""playlists"",""i"",""just"",""wanna"",""make"",""sure"",""we"",""get"",""those"",""streams""]",False
5fc12208fd802e608f986223,3072629483, nan,"[""nan""]",False
5fc12208fd802e608f986224,2984636286," """"bts""""","[""bts""]",True
5fc12208fd802e608f986225,1027687086915239936, nan,"[""nan""]",False
5fc12208fd802e608f986226,745310402959925248," """"domme w.did\ud83d\udd3121+c0nt3nt cr3at0r\ud83c\uddef\ud83c\uddf2nat32g\ud83c\udff4\udb40\udc67\udb40\udc62\udb40\udc73\udb40\udc63\udb40\udc74\udb40\udc7fal13n/th3y/th3m\ud83d\udd31unblock fee $666\ud83d\udeab$bbr #cccc academy-atlantis-pluto\ud83d\udd312020 loch\ud83c\udff4\udb40\udc67\udb40\udc62\udb40\udc73\udb40\udc63\udb40\udc74\udb40\udc7f""""","[""domme"",""w"",""did"",""ud83d"",""udd3121"",""c0nt3nt"",""cr3at0r"",""ud83c"",""uddef"",""ud83c"",""uddf2nat32g"",""ud83c"",""udff4"",""udb40"",""udc67"",""udb40"",""udc62"",""udb40"",""udc73"",""udb40"",""udc63"",""udb40"",""udc74"",""udb40"",""udc7fal13n"",""th3y"",""th3m"",""ud83d"",""udd31unblock"",""fee"",""666"",""ud83d"",""udeab"",""bbr"",""cccc"",""academy"",""atlantis"",""pluto"",""ud83d"",""udd312020"",""loch"",""ud83c"",""udff4"",""udb40"",""udc67"",""udb40"",""udc62"",""udb40"",""udc73"",""udb40"",""udc63"",""udb40"",""udc74"",""udb40"",""udc7f""]",False
5fc12208fd802e608f986227,1229470317644591105," """"#bts            tan ","[""bts"",""tan""]",True
5fc12208fd802e608f986228,965048590870589440," """"life goes on  let's live on.""""","[""life"",""goes"",""on"",""let"",""s"",""live"",""on""]",False
5fc12208fd802e608f986229,1013581802559234049," """"l o v e  i s  m u t u a l""""","[""l"",""o"",""v"",""e"",""i"",""s"",""m"",""u"",""t"",""u"",""a"",""l""]",False
5fc12208fd802e608f98622a,3319981702," """"keep your friends close and your enemies in your underwear.","[""keep"",""your"",""friends"",""close"",""and"",""your"",""enemies"",""in"",""your"",""underwear""]",False
5fc12208fd802e608f98622b,3126367673," """"\ud83d\udd25 army supremacist ot7  only army bts paved the way fan account","[""ud83d"",""udd25"",""army"",""supremacist"",""ot7"",""only"",""army"",""bts"",""paved"",""the"",""way"",""fan"",""account""]",True
5fc12208fd802e608f98622c,1059178072698687488," """"she / her","[""she"",""her""]",False
5fc12208fd802e608f98622d,2518148449," """"she/her  fanaccount of billboard hot 100 #1 singer for 2 consecutive weeks | teamwork makes the dream work !!""""","[""she"",""her"",""fanaccount"",""of"",""billboard"",""hot"",""100"",""1"",""singer"",""for"",""2"",""consecutive"",""weeks"",""teamwork"",""makes"",""the"",""dream"",""work""]",False
5fc12208fd802e608f98622e,77018840," """"fan acct\n\ud83d\udc9c#jungkook\ud83d\udc30biased but ot7 4life\ud83d\udc9carmy since '17 \nnon-stop streaming 4 #bts\ud83d\udc9c\u2665\ufe0f\n#bts_dynamite #btsarmy \n101.1m views in 24hrs\n\ud83d\udeabno solo stans\ud83d\udeab""""","[""fan"",""acct"",""n"",""ud83d"",""udc9c"",""jungkook"",""ud83d"",""udc30biased"",""but"",""ot7"",""4life"",""ud83d"",""udc9carmy"",""since"",""17"",""nnon"",""stop"",""streaming"",""4"",""bts"",""ud83d"",""udc9c"",""u2665"",""ufe0f"",""n"",""bts_dynamite"",""btsarmy"",""n101"",""1m"",""views"",""in"",""24hrs"",""n"",""ud83d"",""udeabno"",""solo"",""stans"",""ud83d"",""udeab""]",True
5fc12208fd802e608f98622f,717887474996023296," """"just a formerly unused account repurposed into an archive of good bts posts  especially about kim seokjin. sometimes stuff will be said.""""","[""just"",""a"",""formerly"",""unused"",""account"",""repurposed"",""into"",""an"",""archive"",""of"",""good"",""bts"",""posts"",""especially"",""about"",""kim"",""seokjin"",""sometimes"",""stuff"",""will"",""be"",""said""]",True
5fc12208fd802e608f986230,1258830445711511552," """"stan @bts_twt\nnamjoon\ud83d\udc9c\ud83e\udd70\n\not7|\ud83d\udc9c\u2728 x","[""stan"",""bts_twt"",""nnamjoon"",""ud83d"",""udc9c"",""ud83e"",""udd70"",""n"",""not7"",""ud83d"",""udc9c"",""u2728"",""x""]",True
5fc12208fd802e608f986231,848179947906748417," """"\u2022lol no worries at least this planet has namjoon\u2022 she\u2640\ufe0fher |fan acc|""""","[""u2022lol"",""no"",""worries"",""at"",""least"",""this"",""planet"",""has"",""namjoon"",""u2022"",""she"",""u2640"",""ufe0fher"",""fan"",""acc""]",True
5fc12208fd802e608f986232,4547521332," """"\ud835\udc32\ud835\udc28\ud835\udc2e   @bts_twt","[""ud835"",""udc32"",""ud835"",""udc28"",""ud835"",""udc2e"",""bts_twt""]",True
5fc12208fd802e608f986233,774304223731281921," """"only bts\ud83d\udc9c~""""","[""only"",""bts"",""ud83d"",""udc9c""]",True
5fc12208fd802e608f986234,538708710," """"bts ot7 stan [not a kpop fan] \nfan account [follow at your own risk]. here for bangtan & army.""""","[""bts"",""ot7"",""stan"",""not"",""a"",""kpop"",""fan"",""nfan"",""account"",""follow"",""at"",""your"",""own"",""risk"",""here"",""for"",""bangtan"",""army""]",True
5fc12208fd802e608f986235,1016165644671188993, nan,"[""nan""]",False
5fc12208fd802e608f986236,2737822835," """"| hello | coincidence or conspiracy | demisexual | we are bulletproof: the eternal on repeat |""""","[""hello"",""coincidence"",""or"",""conspiracy"",""demisexual"",""we"",""are"",""bulletproof"",""the"",""eternal"",""on"",""repeat""]",False
5fc12208fd802e608f986237,2161943785," """"back up acc @bluesaphire__""""","[""back"",""up"",""acc"",""bluesaphire__""]",False
5fc12208fd802e608f986238,1206948516905521153, nan,"[""nan""]",False
5fc12208fd802e608f986239,1258830445711511552," """"stan @bts_twt\nnamjoon\ud83d\udc9c\ud83e\udd70\n\not7|\ud83d\udc9c\u2728 x","[""stan"",""bts_twt"",""nnamjoon"",""ud83d"",""udc9c"",""ud83e"",""udd70"",""n"",""not7"",""ud83d"",""udc9c"",""u2728"",""x""]",True
5fc12208fd802e608f98623a,1026647936413786112, nan,"[""nan""]",False
5fc12208fd802e608f98623b,1181981962908471296," """"@bts_twt | | | |""""","[""bts_twt""]",True
5fc12208fd802e608f98623c,147020570," """"\u2606 2015.hyyh era""""","[""u2606"",""2015"",""hyyh"",""era""]",True
5fc12208fd802e608f98623d,970808409955151872," """"~it is both a blessing and a curse to feel everything so very deeply.\n\ud83c\udde6\ud83c\uddf7\u2661""""","[""it"",""is"",""both"",""a"",""blessing"",""and"",""a"",""curse"",""to"",""feel"",""everything"",""so"",""very"",""deeply"",""n"",""ud83c"",""udde6"",""ud83c"",""uddf7"",""u2661""]",False
5fc12208fd802e608f98623e,1070365958726914051," """"\"""" pathetic fucks putting on a telent show  not gonna lie what a shitshow\""""- agustd .......""""","[""pathetic"",""fucks"",""putting"",""on"",""a"",""telent"",""show"",""not"",""gonna"",""lie"",""what"",""a"",""shitshow"",""agustd""]",True
5fc12208fd802e608f98623f,885554179787415558," """"\u3164\u3164\u22c6.   #\ud835\uddd5\ud835\uddd4\ud835\udde1\ud835\uddda\ud835\udde7\ud835\uddd4\ud835\udde1 ","[""u3164"",""u3164"",""u22c6"",""ud835"",""uddd5"",""ud835"",""uddd4"",""ud835"",""udde1"",""ud835"",""uddda"",""ud835"",""udde7"",""ud835"",""uddd4"",""ud835"",""udde1""]",False
5fc12208fd802e608f986240,964404037478105090," """"\ud83d\udc9c\ud83d\udc9c\ud83d\udc9c\ud83d\udc9c\ud83d\udc9c\ud83d\udc9c\ud83d\udc9c""""","[""ud83d"",""udc9c"",""ud83d"",""udc9c"",""ud83d"",""udc9c"",""ud83d"",""udc9c"",""ud83d"",""udc9c"",""ud83d"",""udc9c"",""ud83d"",""udc9c""]",False
5fc12208fd802e608f986241,311242497," """"ceo of \nwell spoken savage""""","[""ceo"",""of"",""nwell"",""spoken"",""savage""]",False
5fc12208fd802e608f986242,2163589216," """"\ud83e\udd74 tpwk #blm she/her""""","[""ud83e"",""udd74"",""tpwk"",""blm"",""she"",""her""]",False
5fc12208fd802e608f986243,1072114812677582855," """"hoes mad  """"","[""hoes"",""mad""]",False
5fc12208fd802e608f986244,1037825537589342208, nan,"[""nan""]",False
5fc12208fd802e608f986245,3042405276," """"\ubc29\ud0c4\uc18c\ub144\ub2e8","[""ubc29"",""ud0c4"",""uc18c"",""ub144"",""ub2e8""]",False
5fc12208fd802e608f986246,817144292867239936," """"lic.en enfermeria  cristiana y army""""","[""lic"",""en"",""enfermeria"",""cristiana"",""y"",""army""]",True
5fc12208fd802e608f986247,1106838056726724608," """"@bts_twt : #bts_be on 11.20""""","[""bts_twt"",""bts_be"",""on"",""11"",""20""]",True
5fc12208fd802e608f986248,929577167209549824," """"black lives have always and will always matter !!!","[""black"",""lives"",""have"",""always"",""and"",""will"",""always"",""matter""]",False
5fc12208fd802e608f986249,987856725544927232," """"\u00b0~\u2022\u2022\u00b0~\u2022            \n                                        | bangtan","[""u00b0"",""u2022"",""u2022"",""u00b0"",""u2022"",""n"",""bangtan""]",True
5fc12208fd802e608f98624a,884928737741066240," """"\ud83d\udca3\ud83d\udca5\ud83d\udde1\u15e9\u1587\u15f0y\ud83d\udde1\ud83d\udca3\ud83d\udca5 '\u1d1b\u03b1\u1d0b\u0454 -\u1d0b\u026a\u0e95","[""ud83d"",""udca3"",""ud83d"",""udca5"",""ud83d"",""udde1"",""u15e9"",""u1587"",""u15f0y"",""ud83d"",""udde1"",""ud83d"",""udca3"",""ud83d"",""udca5"",""u1d1b"",""u03b1"",""u1d0b"",""u0454"",""u1d0b"",""u026a"",""u0e95""]",False
5fc12208fd802e608f98624b,1188663947458596864," """"she / her | my universe | | studying but also having a mental breakdown""""","[""she"",""her"",""my"",""universe"",""studying"",""but"",""also"",""having"",""a"",""mental"",""breakdown""]",False
5fc12208fd802e608f98624c,1047104832673320960," """"bts / fan account / she/her /""""","[""bts"",""fan"",""account"",""she"",""her""]",True
5fc12208fd802e608f98624d,828244126650884096," """"bts world domination""""","[""bts"",""world"",""domination""]",True
5fc12208fd802e608f98624e,814181419564023808," """"#jung kook: how does a woman find common ground with someone who is  by definition  her is heterosexuality even\u00a0real?\nshe/they""""","[""jung"",""kook"",""how"",""does"",""a"",""woman"",""find"",""common"",""ground"",""with"",""someone"",""who"",""is"",""by"",""definition"",""her"",""is"",""heterosexuality"",""even"",""u00a0real"",""nshe"",""they""]",True
5fc12208fd802e608f98624f,1029043130438496258," """"\u269c\ufe0f. ot7 i miss bts""""","[""u269c"",""ufe0f"",""ot7"",""i"",""miss"",""bts""]",True
5fc12208fd802e608f986250,1132986278159507456, nan,"[""nan""]",False
5fc12208fd802e608f986251,1007475545863434240," """"and you gonna be happy\ud83d\udc9c""""","[""and"",""you"",""gonna"",""be"",""happy"",""ud83d"",""udc9c""]",False
5fc12208fd802e608f986252,1175913611534819328, nan,"[""nan""]",False
